UniqueID,loan_default
729006,0.14344122034166146
721015,0.21383245787915808
743861,0.10832883536552362
724054,0.17685168078723268
710959,0.07429504184235071
755247,0.2589822805220885
729097,0.3263430554173844
728996,0.19997584723735798
728557,0.13869733169720722
739664,0.08936992893703147
766297,0.20831769782592707
753448,0.14291576653849417
766357,0.17575435182878485
746654,0.18488278118232243
703653,0.1123997829453954
729025,0.11882236055490328
730115,0.1925232033844626
759298,0.051381189548750934
766104,0.19480282042272828
711093,0.10316148976055842
766735,0.3188468764449711
710969,0.059251848388028154
766145,0.28432918299324833
729062,0.15531088619506048
744371,0.17080458374608823
747659,0.13945257930408303
662312,0.2634111970727548
761597,0.13456537245583425
766813,0.32838909880261596
663407,0.22855170225255914
668048,0.0704861221720761
663839,0.1700793925149941
679710,0.20706857439757553
669243,0.2488006160526044
657976,0.20644060167313827
663606,0.18136632816895673
657988,0.2007599196898224
759622,0.08243844864716712
759821,0.16227884818787697
662711,0.2770340063662509
665807,0.18940255708536985
657990,0.1085941096350168
675964,0.14059714018866226
663616,0.08076048531655877
668162,0.23291718905324918
662639,0.15691032119247356
678807,0.1369154479676081
662184,0.3632391389786245
674086,0.17975688430265374
677849,0.23330878225013899
664508,0.20859826206545165
759356,0.1973769263763197
668185,0.11835904716887936
672969,0.2372817133392556
699983,0.2752340058499242
662810,0.23326473714339538
707024,0.159145343935114
663060,0.19732682848774383
739466,0.12856789220305698
759755,0.19707943614534443
669312,0.24642073590549624
663024,0.14887989464908288
658299,0.2621131523231026
670527,0.10122567599890853
658403,0.1282508392518223
708480,0.21870929961805544
683163,0.22054250528812053
656465,0.1769237551802722
686000,0.292120033851455
662174,0.07947913818816643
748647,0.2149566076757444
658055,0.1729243433424275
748920,0.2513650817333019
765801,0.1898878668923339
762643,0.24115461940071536
657992,0.10715611947010845
658270,0.12202485192986193
685945,0.10322223368804889
739280,0.30487127472038456
674233,0.21243987605314946
769170,0.22373218805119055
662568,0.2225253991303425
668200,0.14657252108876287
663016,0.1851956545826417
676421,0.2378027783670202
665646,0.21311252972672948
668116,0.13593090799637125
761103,0.1823642155565329
662915,0.10403089077673816
661090,0.16669751616471082
733900,0.22395080899379247
723174,0.14875361278863433
760464,0.17696504072069746
761592,0.100810873061186
742057,0.09952853196937704
759460,0.0701201105091103
764881,0.20986696060924623
656081,0.1297827768497089
675378,0.2628352819482019
738320,0.11957912191092449
765224,0.3631446256518863
657351,0.131962266743031
694935,0.152649255213909
721085,0.21218124398132693
658028,0.1946324540348877
659732,0.1256617965234917
675401,0.14144222231681006
726234,0.1519736655485536
733551,0.14087018396675083
761316,0.07621605549320787
688991,0.11664011804903711
665516,0.12657611279246878
708463,0.26327371806271554
741730,0.12869448480367798
726409,0.27498181357470886
719133,0.14342763587264457
685223,0.20474960074250464
719052,0.1806688600122726
694120,0.11316134113051073
755368,0.15015988260455224
741717,0.16980155067897826
731079,0.1376861904206747
719048,0.2893588762707897
654797,0.2654904342048275
689189,0.24507750878906853
720137,0.25801069592955844
755456,0.2145874678747849
726293,0.1746240384988251
735185,0.3763586349172546
755082,0.3145324619059647
719369,0.2302331786069512
696157,0.12289872203789692
654131,0.196630869487088
656815,0.28162911292289916
757029,0.12019213101621697
673338,0.1646166621055905
764929,0.19415003476460577
743413,0.13338874507244636
665039,0.24590081937184186
742395,0.1517816030833379
731100,0.19394777875220207
719376,0.17475778709663772
654491,0.20730909694810337
719367,0.12561844463672184
724758,0.27453265681486355
672220,0.10789423167541334
719111,0.2597720747238099
740263,0.281959809986618
747778,0.25970420284281986
665238,0.298836825190717
693374,0.22505083181843005
673366,0.31638354950929165
750783,0.27033757258807145
708010,0.2661218064404641
726274,0.19628998284989166
686036,0.30207184715151775
685614,0.0659098403044206
730736,0.24408412936498217
660279,0.3841364239649872
744514,0.16519382300830554
740218,0.1689633856982508
671479,0.2912657873489661
665166,0.10305456852391212
680551,0.33543637362747036
665032,0.14655977586722113
744022,0.364225021917132
719757,0.3256107267908528
749080,0.17794739286627229
731697,0.14924588744115133
672293,0.1079084708449549
702068,0.29413696656670696
730529,0.3639875968270522
740573,0.15313919807110452
755286,0.058826398951798295
747249,0.30379617945034126
735619,0.3458582071668829
735572,0.27824043924099007
702118,0.30494366678224627
743749,0.11221543208559628
713196,0.3414680751858749
695693,0.2698828087581017
720715,0.2652782600344479
665047,0.09193858359690481
660287,0.1177900125510836
742295,0.14748466803489643
662043,0.13104270370023816
665028,0.29154779559236615
740350,0.1502005301755191
726266,0.13987435088305478
656520,0.1895176543844331
687532,0.3292042945859844
672983,0.3525356316371291
660218,0.1123572548817876
672317,0.13205276312691014
742862,0.25069439449202213
740194,0.09844691811449505
719261,0.2036035288855146
755624,0.19859404740901285
719258,0.1978130338456911
742291,0.2746884605860279
731111,0.21271308737714448
748547,0.07066260211476477
665224,0.20764344526766365
735356,0.2649440843683944
744932,0.33472805113156273
719181,0.08131162431311836
756186,0.30227898485558236
735577,0.23969333746540436
719247,0.21693542843405272
660249,0.32515906737634614
731114,0.2417004174667718
689078,0.2685758743769834
655531,0.2552140476470628
655540,0.18761905707625073
748454,0.27040517496766797
709046,0.3003013808397405
669264,0.22941395459110547
719781,0.27370746398906004
702271,0.1499592860978245
654764,0.32543219118107763
663158,0.07788088900066507
707175,0.27130243107828095
657596,0.09436493360209457
669667,0.1407151439421643
661823,0.22441970079270165
661806,0.12553969060175849
732908,0.13792747808333175
665290,0.1777098131017257
763465,0.19710518106256156
665245,0.2212042793294731
665183,0.19513077822153693
763563,0.16647790216612984
665195,0.07136805124392523
724240,0.1289673068059125
669674,0.14770624122841325
700311,0.12278232164779335
763736,0.14923466967565824
672951,0.27914758062696027
702822,0.13573762723051327
745572,0.35848148346513325
713383,0.13621468862764044
733303,0.21945234980753714
673223,0.16503429668341552
745816,0.24193651738242317
724978,0.29156822157425744
735433,0.2963500339138949
668800,0.1147764447379199
751042,0.18394648287653417
726358,0.2898432074829563
689739,0.3099640109552356
754254,0.15875495322342043
713214,0.15626379668521953
734877,0.30489471828720777
674443,0.3183958632182592
760989,0.12532388270577535
688840,0.3483537272904185
713738,0.39018159810018305
673230,0.17814382630528883
763187,0.2579001504421103
671174,0.3899434118050082
677099,0.28139000426846683
731498,0.15828238079383639
725543,0.3596913968527735
692688,0.3696923793749528
731681,0.0889641837747154
754417,0.18109425626545864
768625,0.34903899996040544
690461,0.3000045813352839
732198,0.34157532477889596
751363,0.0935117467603155
754168,0.1818598036898166
753805,0.17660480234135742
750703,0.12646163094953375
760051,0.12743133606617027
761542,0.2672296193168522
684765,0.24271871453802946
754377,0.2970100942464766
666963,0.09349171984596799
710450,0.18806546257178425
686352,0.13717852389223079
668757,0.12650523027540564
709207,0.17871488119877235
758471,0.07456278224044
741750,0.11415959453215054
748789,0.27946992770801066
715206,0.18081930220663459
732122,0.2052636234339854
747698,0.2437881425294563
684554,0.1449947852682683
656335,0.09225403362326821
667455,0.09037809602364721
753470,0.3041477037752091
759073,0.20587070703582894
709736,0.1303121317666184
765702,0.13024955542686892
657576,0.1649256902127237
716103,0.2736149753257399
706077,0.2514848388470906
760206,0.09802627689143431
706462,0.26294018646855544
709521,0.30298187298609636
706149,0.15007668723782072
746636,0.16675612271224122
710631,0.13418334827742298
685386,0.30502600269518126
742413,0.06308025605206856
682109,0.09629037135184765
683698,0.19751411709960212
749335,0.07787762713175364
681621,0.08896036168758911
683374,0.09230432540528691
677735,0.15002203016342816
672766,0.13956667208978435
672044,0.2880554724962194
742234,0.15224501998261256
769578,0.29031683163717553
672367,0.14387643315960508
665458,0.10564822262097254
685292,0.18656826835160548
666776,0.16063071458814782
724616,0.13213722522485716
749376,0.23507018317429465
769312,0.18044801578446418
681929,0.06393489476493514
722221,0.2788196423785664
763493,0.2666927841718536
682640,0.272006963687495
764740,0.15769185146084982
665625,0.17457546339688304
769610,0.19833480167432524
742677,0.15811405353579705
672493,0.11796061684806709
752650,0.08180087114208201
665667,0.08551087106416197
761540,0.1110363019446654
667480,0.228906661490185
749386,0.14754352481229774
672600,0.19614916947520314
674062,0.23998503581286035
702089,0.10905704638491806
733602,0.10604579899866572
733669,0.24297053644303257
717222,0.30819467448622256
702218,0.11592166950845803
696298,0.2367302849090831
751606,0.07783659970217939
751199,0.1984017756134322
709742,0.47035187739085244
696550,0.06933676281777505
696736,0.12246803273619805
732696,0.16249573942316387
728279,0.18847971904254315
675798,0.07832564812592872
747957,0.13660872794912243
709468,0.1821773022480057
734301,0.10566968684086202
734175,0.0732020559952649
733858,0.15354694388235499
717951,0.1644448106725815
697071,0.0710569615286487
654861,0.2064567599953691
716964,0.13424372384841773
718886,0.06372994938906434
732625,0.20855735940230516
698246,0.10786215456362719
717198,0.19622777401225894
733798,0.08472771027480194
747042,0.06784530073312038
697188,0.08270124021313792
738224,0.12066035619226356
733735,0.5176622233161658
747033,0.13734017492177472
698088,0.22669063012916627
747056,0.32937138233991753
703547,0.19722113660850646
747134,0.08400770093242643
750271,0.06423568515138141
655291,0.18106457357275724
733327,0.19485175425788084
747064,0.15766556540628937
710847,0.09243143884695701
746682,0.12600977715115116
709847,0.23116412771254272
675551,0.16658027373546128
733282,0.059849717249145284
669088,0.08296806124759741
668956,0.12972323403752045
724037,0.08095042609008773
672794,0.12408864446875692
742638,0.2930507973319806
728065,0.2720362164865851
664283,0.20051718728468965
723634,0.19672417185242796
714770,0.09382675700267908
724016,0.22708382198467125
740678,0.06371214145348891
745664,0.09266892462458785
723989,0.3137955778338154
740783,0.10789637345547845
724018,0.34460533612748906
741927,0.11997310957969429
740485,0.21663106917392203
673162,0.22881762545166712
760295,0.1617823880292971
740659,0.4664682861321461
752746,0.19183967249855335
717384,0.3372651111576446
762452,0.33513937930675247
717201,0.2476253418335089
732145,0.34206960736898384
756011,0.2832716629305182
740789,0.38110348756580686
754816,0.3101962299122476
759492,0.27949162464095534
724614,0.1583993692554585
671324,0.05808177775758226
664084,0.26961917908276617
741979,0.2840066074369546
724102,0.08545017608100038
737827,0.08431281501749133
721970,0.08879955423849263
752191,0.3487025175743073
762298,0.13373938761530826
714974,0.24914831741196716
718763,0.3084900285811398
736776,0.1825763524555313
672900,0.19132583731950178
735913,0.07316608456490158
739402,0.36542282173505036
750696,0.2525048899149068
730514,0.14020317729977275
662992,0.1958957750136855
663740,0.1671485644182955
719352,0.16287868291988875
727744,0.19467422523566594
759598,0.3743069345778992
711847,0.23066508844334999
720133,0.07085253459799079
769104,0.16542715920346984
764582,0.17574113978947065
697393,0.21256009093165085
677121,0.13533542145639088
697996,0.14995501335064257
759477,0.14173893383287917
760279,0.22296943558097532
753149,0.13402393789065967
716937,0.16667752743669176
769449,0.1853315314468681
739172,0.16617126002050403
730753,0.12475518898547025
743859,0.19779173913127884
760603,0.149924319032471
748317,0.3806120452293854
741413,0.08899367301045984
723227,0.2586808883301222
758792,0.35172117272687414
716529,0.13316960821393461
759957,0.2298062162765412
718159,0.3494919500688951
762469,0.18416301072127111
711993,0.19996712959338375
741366,0.5003210803139737
697547,0.18370702362851135
669578,0.1273002472155372
752554,0.2644065878740729
746848,0.2931864563431506
762621,0.302748477782778
663404,0.22366474906501058
759630,0.14889468354631208
744196,0.2611916780764375
677214,0.06317569713597121
759788,0.25504574950295794
728216,0.1260849855217282
695223,0.13960926131574888
765619,0.10137230817138983
745707,0.07621473418267917
767131,0.15107931381650308
744806,0.06186220117070438
768885,0.09510076388346764
746748,0.10234478522947216
698385,0.1247820519927186
761146,0.08878207961677698
730896,0.05016128063850094
727955,0.05576868244466394
724681,0.13222911601968346
744015,0.1383844448915218
723232,0.15030671206883073
735323,0.21591786459371745
721346,0.16430699132072965
729855,0.3528261094366365
710652,0.12092132226982652
716157,0.24599519833280586
747585,0.19788370881520687
753056,0.20144246707504743
669389,0.2054362036324175
727344,0.13592168968965762
714569,0.18140750672180841
742647,0.13700774129098683
655855,0.12034811970764023
708217,0.408300531777825
716220,0.2645173632123525
755603,0.27066624361771935
727755,0.23140196278746086
674447,0.1528667490539965
683341,0.13245473197981283
754696,0.20903924590178688
663907,0.2562664636266101
719384,0.21596522584394762
721230,0.2105817332352741
699824,0.21326306985729265
761059,0.15225775043855308
741968,0.10926273975657519
705073,0.10602902095411894
716184,0.31899995813371296
669594,0.2090926821948235
671597,0.15980071215741729
699587,0.18393926648686748
718537,0.16016795614435683
761106,0.17340162125305367
670451,0.3170214251420526
669346,0.09306023496334422
670396,0.24185493057252755
720926,0.1174603367239402
753275,0.27609082538535346
718395,0.22520915507098496
669216,0.2789377481980579
709691,0.2836852651181045
670409,0.2508266469121727
715826,0.11518683157277909
754723,0.139299096604676
699519,0.12094050467217769
670363,0.10168837056983822
752984,0.14307198015802147
755818,0.40883082363464573
699651,0.08842388854288791
671596,0.23882737425881712
738990,0.08145091999645539
663933,0.3832723528899912
670425,0.26879205099949527
700749,0.23271703816692574
757721,0.2832995055046925
731972,0.18929126485656433
761113,0.28442929895618374
754784,0.3598316863580245
699898,0.17000638125516823
747770,0.19549124806526724
702081,0.15511700899822903
656152,0.21709999850253478
706126,0.28611879345338115
663859,0.236336849918875
670377,0.14520661387947986
719411,0.22787141473374808
684454,0.19760840494718904
732817,0.13257596753680786
699504,0.15404737674457783
699141,0.27215013850490477
684696,0.029598881313442817
752748,0.06085227690126229
712145,0.10442170431349268
735307,0.08685952712999688
765081,0.18795725591393023
732536,0.08761367721342583
752103,0.05630106942283873
748916,0.24786838686398419
765025,0.08435694401720698
729104,0.15499627798760512
698683,0.194053105021759
674535,0.08413817208505463
729148,0.05663066879170468
765177,0.06605635753284586
674186,0.15255154353876224
728574,0.036723734263770236
732139,0.179774418533507
699413,0.2921749521123771
720671,0.03793053835087716
704233,0.053320824181160485
766680,0.06674717589904174
760053,0.0939289133464182
718828,0.17223521148440793
663770,0.20385514567969118
758162,0.3874525154428287
754182,0.28712085241485813
752742,0.11231527709076432
703444,0.08047559197634445
691716,0.13345204848872302
755090,0.21511132005003525
769250,0.08270357031663511
738644,0.0843479537789354
684657,0.08697416628349061
685166,0.2884147375207534
685167,0.23612542515302126
718257,0.07839203349275786
739011,0.15141527915881497
758113,0.2415822759672467
758178,0.24895553149659094
762428,0.14539615920276255
762527,0.1878636110860087
753913,0.10565431252987906
680347,0.09305132752989895
666283,0.289542943397135
669816,0.1392704614321365
711734,0.06413029761795733
705172,0.17192009088961374
691754,0.1674088582520017
701757,0.2144412693190682
692365,0.08299163415974534
735022,0.10855160687828852
692433,0.044524113549350416
730103,0.14016928946359283
741752,0.13269220710829838
724391,0.08826720628629965
692649,0.06815328014368603
694869,0.1315039697743892
668256,0.23064520473408137
724488,0.24865394400130736
694607,0.1810431006701903
726238,0.14870241493144198
691455,0.2273564833001064
744130,0.12461235340194735
726672,0.07890205026095794
692578,0.19293684369535408
692583,0.24027482262547298
692659,0.2376940275602545
746226,0.3507772511428772
726714,0.21269486349441472
692658,0.08470179836798321
709757,0.37595191021534
730075,0.12551652915387237
724584,0.11077549543776162
762494,0.10861713053273746
695078,0.03331685365667354
690695,0.2747464426886861
725553,0.1659180422826753
673798,0.24605477331468925
741180,0.25272277600928716
730159,0.12691960695459897
738483,0.1326295546572209
677606,0.3093389607318966
737030,0.23068268342356552
689651,0.22581792041858445
757561,0.11898419345432118
716294,0.15812708828045166
682224,0.3349677119233819
680528,0.18468837980108274
722592,0.20458052011611372
697178,0.20813566905623532
681773,0.19228419664693067
751498,0.21345531984359947
723428,0.2218849891633663
710656,0.09562094569106463
710936,0.2060444651157268
680030,0.22746845318104708
719576,0.0659929715799399
754730,0.3476187567708694
682127,0.13564779245479547
682943,0.18754585428963677
720005,0.10992052491938661
718532,0.24992391205301173
723459,0.25906210539577934
752347,0.38514999699874336
720430,0.3673808365645899
747148,0.16457773681908283
721413,0.2983190935111311
734099,0.303760249109519
761018,0.23531783996242173
682993,0.16512781881460156
709059,0.18742902885414414
715828,0.14756983110506283
711295,0.24318608838972908
696840,0.2886697515020536
696892,0.08931349217751652
677178,0.1510903453265861
708451,0.19595527767092188
688783,0.21190311053755737
751056,0.23375873857323112
715935,0.0721142662307342
761140,0.24005514850749585
716043,0.24875062265006506
692586,0.1736989985155639
728556,0.19037211363620235
720246,0.15936965993525296
705052,0.2748640279998181
711094,0.15361935471652072
706867,0.12742526161503154
708335,0.2519022794320288
685331,0.11319101563056347
748777,0.14188047710330975
723701,0.2592061475383891
700885,0.20909232070850883
697315,0.11719222037091859
694343,0.24844021251142379
706492,0.3092920788680673
768113,0.12047934341257346
682180,0.20598620533904763
694095,0.21478054495392707
727522,0.26872856134282924
728230,0.10387998765362742
728736,0.3101441700867437
765851,0.18698648431021306
682921,0.17824126020930303
677287,0.1383778650452513
688856,0.30189478774709616
721935,0.3002547954215655
739769,0.16054746914242263
711104,0.47966340459846685
691653,0.21141421972283772
738340,0.1406891200524479
715838,0.22268863373828862
752322,0.4138219268123869
682066,0.14468588678613448
697699,0.12266691030786166
677211,0.10238393841443197
746153,0.2677799148636169
757563,0.33275244528751396
700696,0.2294483107343591
695229,0.1103894214712863
688245,0.21517794735540588
728118,0.24643463186403694
687570,0.29737079349648865
714917,0.1358793489720546
707239,0.3010155002515269
738572,0.23875113775364729
729583,0.23747224958490112
711185,0.2494262178665585
695957,0.1806498533502946
735856,0.09485607670013693
739932,0.29544358961378314
703834,0.24638596992906744
766141,0.10433936145074765
687731,0.14923347182504956
687441,0.19904599499181475
697209,0.3245132557441743
753410,0.319454892561388
690761,0.19025690733258124
735917,0.21454687380747625
702792,0.2194767598738715
714304,0.32527813895728697
734794,0.2155120339880479
703223,0.19362908077808208
696915,0.0762835765971554
735595,0.14701784401812432
697742,0.22221196659923242
758116,0.1944928556891754
689932,0.35561760097541817
688493,0.12263965439060565
686805,0.30332170828298743
711345,0.062377158505925026
711276,0.07225381029299309
714641,0.11217031872150808
724950,0.16784539885281993
736614,0.15193302874595974
723941,0.10740800544383618
736734,0.18388480380789188
714863,0.1824316782287015
735434,0.3270201975206777
736519,0.07503507167616018
688429,0.3391345836076996
729388,0.09547463719087736
688719,0.325540652155735
713728,0.11331808311644907
718139,0.09565410573832864
716257,0.26321428881070846
752531,0.08305377294584057
712081,0.10184649884227052
695178,0.14233798490067937
714607,0.22745236725936016
713742,0.18362704648987116
714885,0.19785947375391236
765686,0.20634894888465788
700290,0.22074528937989576
752581,0.3616821294972961
735300,0.12492579475954621
717476,0.24203861804874563
725245,0.19868593568853102
707231,0.18065538278503493
697294,0.18522399890699415
691564,0.08991013533093466
718324,0.12280055233326737
700303,0.12654520148690643
728503,0.19001192057270286
755797,0.22307676392467812
713828,0.11637204372305307
691645,0.3236536992737788
728159,0.24370432381698406
706912,0.18628075983373252
713030,0.18030406832755255
715454,0.10814216166469957
718124,0.17076064660028867
723711,0.126548444394243
742667,0.13997330600215488
685523,0.36030709181478854
759513,0.20160839463016955
672047,0.15854545038697437
675066,0.22126790255323484
680108,0.15160284082825642
728476,0.30810334671389056
675613,0.18605674448329715
723630,0.1340550627767099
677615,0.18610380570733465
670656,0.12844228921127818
667297,0.2988283190753877
706992,0.16232787090480671
666296,0.11026903064473552
737699,0.2236192958970969
747391,0.17120725172580592
670293,0.12697455928633408
673564,0.24630854071712413
714657,0.07806160553392956
688768,0.11556754076238697
667652,0.06213253470529935
759188,0.09833111552594423
673056,0.09719677016571279
703639,0.15492633441168105
703871,0.1259202058131684
672229,0.06825437622899705
714587,0.14457332144488744
671182,0.15848452543892927
706044,0.13179280804186233
675731,0.14600761886811228
676497,0.15274767157585306
761808,0.1484567932290212
717993,0.16927504904862867
667147,0.16884601815458808
708114,0.19787060055092712
696806,0.10984538973667665
695003,0.09277133144580893
733539,0.09228925041738914
734210,0.22618771310719624
662385,0.2102771871786084
726909,0.12785999140566714
676448,0.13995804275477658
658436,0.17825352195735195
697797,0.12690733379459093
745993,0.1647043234880917
742105,0.18333872934481377
721865,0.11003733709087919
754603,0.13814304926753648
668345,0.1621350728613323
694704,0.12116306740340431
663185,0.1863306050544082
657421,0.10518077241598346
717663,0.1325167561292293
679809,0.12139132362901646
699185,0.07316410741604895
737448,0.2227080103727768
750390,0.1481048863015704
686325,0.22479042845478686
660394,0.21229969733669546
677295,0.09816516989260032
686273,0.227888157874582
732079,0.16884601815458808
757238,0.09126878853587098
728395,0.07544674492447269
701886,0.09081400377267614
734182,0.1676370828281485
750363,0.2165439813741235
748516,0.11944494861837684
734649,0.14272016315800068
658596,0.17416011173831736
660183,0.1939077360483267
673975,0.16125746988654446
679129,0.12682389083397416
701848,0.10550920752337455
729058,0.07773155678259547
703155,0.1413755682787199
750930,0.22859461146058566
702881,0.24881245134415533
677073,0.14140587080065878
703190,0.04521136660430715
700352,0.1051851250358526
698921,0.12618705356109833
739520,0.09410958036332173
755088,0.24973774446425398
699313,0.12041265682778692
700115,0.1165036328339054
698917,0.08237400874665271
682954,0.20702825044113832
760099,0.20330373176765384
755979,0.16134457168760613
722521,0.09284220756264797
703333,0.06530828802365507
716470,0.11278495838969516
670829,0.18862231876095215
685010,0.1633917141205041
699025,0.04853050565876225
675669,0.11111306685588684
698705,0.11319649611819273
673926,0.15870209979360228
700124,0.1721865332592027
663037,0.2310881273636489
705700,0.425712035162356
756498,0.29157599230648235
718331,0.5220917465126624
734641,0.35772112693047586
739002,0.4727231038940704
724282,0.42124181458219917
689322,0.22065110971034252
658292,0.37494102737798146
738656,0.446820828655179
674254,0.44519363318338667
738347,0.46893925654670926
674342,0.3506739271033971
723312,0.528736385687867
728135,0.4253714368860395
655032,0.3731446067978738
743398,0.35220452935348456
759783,0.3655590578200151
761008,0.361826135125206
661169,0.49983171165108586
675257,0.49002794794077825
759501,0.4129706604572909
764950,0.40086173601829433
765273,0.4915709713374407
755881,0.48840116217354335
711541,0.27969055216601046
709980,0.3566925491350154
733553,0.24624211401573137
751945,0.33117659590077353
681966,0.5174751977819989
662652,0.42536183932878435
659497,0.349999168055019
752616,0.32089071848561757
661439,0.33619816523678153
767316,0.3487060870807074
660756,0.17499728980622137
742827,0.3167928245310208
750728,0.22230429630617682
702609,0.5000890537295691
747074,0.2723638912336374
716194,0.5008823327282826
750951,0.21989314953790454
746832,0.40456996378601423
703525,0.4511072440626885
683185,0.27375133815603664
662900,0.3181229559249532
698318,0.3715308983920433
676561,0.3367288878824432
676826,0.4791629025439717
715958,0.45521515642010246
690095,0.2814185971076107
747572,0.43804187207139994
723188,0.1794031056330569
757093,0.26300241656809875
727606,0.43323059476730796
688628,0.2579846876020077
703543,0.4727266907115689
722680,0.22663992690902893
709131,0.22170481994253238
674821,0.11396227285640634
709487,0.23713071107101116
686985,0.35683957511589864
674813,0.18545609959736353
764244,0.24520016938013825
737417,0.15842359972740722
754458,0.14239624544774585
721290,0.13662226288677412
710472,0.1632788657420524
676088,0.4236181798213696
694298,0.21143587625832616
743048,0.19850654693207062
679509,0.20484947526633068
666775,0.2740819461606355
747341,0.17590419964652032
660782,0.2687912206318795
665825,0.30192026474044725
682219,0.14876905370329802
674856,0.10826789004068764
665855,0.35730365918115903
667068,0.10695937848704194
667065,0.11291339343759826
759795,0.34780125584336385
722555,0.11300640040619159
737432,0.11500729729451462
722878,0.14705098327914817
698780,0.5010347556386355
761825,0.27166920284167645
718057,0.3159383369812022
654390,0.20062607223127862
698010,0.280000825161719
737471,0.18230549466555862
766573,0.1495266556009395
730844,0.32401958800468045
736991,0.19445729812107057
675045,0.40600279329782923
667380,0.23283955500056364
732263,0.12937910029113803
743085,0.20390972511262048
734495,0.1657493317303784
747635,0.11346445045937181
